,event_uid,venue_uid,start_date,end_date,artist_list,num_artist,venue,coordinates,address,city,zip,url
147,1722662,13371986,2014-03-28,2014-06-22,[8063868],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
148,1836378,13371986,2018-03-24,2018-03-24,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
149,2109570,13371986,2017-03-25,2017-06-04,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
150,2313112,13371986,2018-08-11,2018-09-16,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
151,2347580,13371986,2009-03-28,2009-06-21,"[4310798, 4764377, 5095867, 6324914, 9939754, 11964035, 15703754]",7,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
152,2540238,13371986,2013-08-17,2013-09-08,"[1690420, 4252813, 4535283, 6539702, 13438909]",5,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
153,2604758,13371986,2016-03-14,2016-03-15,"[12490681, 14385327]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
154,3236045,13371986,2012-10-13,2012-03-03,[8853624],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
155,3400416,13371986,2012-04-14,2012-04-14,[10026191],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
156,3700641,13371986,2016-06-20,2016-06-20,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
157,3909831,13371986,2013-03-01,2013-03-01,[170349],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
158,3970451,13371986,2016-06-05,2016-06-05,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
159,4031309,13371986,2018-02-21,2018-02-21,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
160,4322708,13371986,2009-08-15,2009-09-13,"[3158329, 8166547, 9945760, 10639992, 12490393, 15099383]",6,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
161,4488057,13371986,2016-11-06,2017-02-28,[4686535],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
162,4717052,13371986,2016-04-16,2016-04-17,[4199480],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
163,4785675,13371986,2012-06-23,2012-06-23,[11508307],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
164,4865451,13371986,2015-03-28,2015-06-21,"[4827291, 6311432, 9592654, 9798162, 11264604, 12612783]",6,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
165,5033065,13371986,2018-06-02,2018-06-23,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
166,5146576,13371986,2017-05-03,2017-05-03,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
167,5321914,13371986,2011-08-13,2011-09-11,"[444706, 4211128, 5532621, 6357654, 8670301, 11740860, 13971541, 15960657]",8,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
168,5434427,13371986,2012-08-18,2012-09-16,"[10907, 587475, 828980, 1076315, 8686426, 9601323, 12051264, 13834454]",8,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
169,5595553,13371986,2014-07-19,2014-07-19,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
170,5710288,13371986,2008-05-15,2008-06-22,"[1976691, 7869829, 11282322, 11364310, 12507090, 12657551]",6,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
171,5737636,13371986,2013-02-16,2013-02-16,"[170349, 3927934]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
172,5768619,13371986,2012-10-20,2013-03-03,"[170349, 507025, 817735, 1351375, 2963666, 4966155, 8853624, 9058982, 9191643, 9267109, 14112628, 15840922]",12,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
173,5870081,13371986,2013-10-05,2014-03-02,"[465105, 2939825, 3203317, 3831037, 5937052, 10156153, 12657551]",7,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
174,6046664,13371986,2012-12-28,2012-12-28,"[170349, 10557274, 12879884]",3,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
175,6507734,13371986,2017-08-12,2017-09-17,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
176,6673162,13371986,2014-05-24,2014-05-24,[10156153],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
177,6790956,13371986,2012-05-05,2012-06-13,[3079814],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
178,6853113,13371986,2016-04-01,2016-04-22,[448497],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
179,7314777,13371986,2013-12-18,2013-12-18,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
180,7483554,13371986,2016-10-22,2017-02-12,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
181,7677163,13371986,2014-12-20,2015-05-02,"[8726664, 12776110]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
182,7755356,13371986,2010-10-09,2011-02-28,"[473983, 5789118, 6528170, 11173166, 12779606, 14823693]",6,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
183,8344380,13371986,2014-02-08,2014-02-08,"[3540026, 11156874, 15081931]",3,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
184,8383185,13371986,2012-12-21,2012-12-21,"[170349, 8687972]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
185,8714797,13371986,2011-11-19,2011-11-19,"[2939825, 14070693]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
186,8731077,13371986,2019-05-17,2019-05-18,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
187,8741704,13371986,2016-06-05,2016-06-05,"[1186413, 3079814]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
188,8866602,13371986,2010-02-12,2010-02-12,[1806853],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
189,8869783,13371986,2016-03-26,2016-06-19,"[1713378, 2779175, 3079814, 3944472, 6370710, 7834264, 9699256, 11836242, 12029182, 13482197, 13636810, 14502228, 15900498, 16529123]",14,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
190,8880003,13371986,2008-11-08,2008-11-30,[9683771],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
191,9026041,13371986,2018-03-10,2018-04-22,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
192,9086913,13371986,2011-04-15,2011-04-24,[7189409],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
193,9128801,13371986,2015-08-22,2015-09-27,"[1402858, 1728223, 3203317, 3788688, 3832965, 6804700, 13146123, 13209100]",8,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
194,9446752,13371986,2010-03-27,2010-06-20,"[772831, 2568356, 2682434, 6118012, 7554964, 10763692, 12219600, 13089558]",8,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
195,9774186,13371986,2008-02-06,2008-02-28,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
196,9944928,13371986,2009-07-06,2009-09-13,[6113376],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
197,10232668,13371986,2017-10-14,2018-02-11,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
198,10596714,13371986,2013-05-23,2013-05-23,[9853322],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
199,11338070,13371986,2010-07-22,2010-07-26,[5467319],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
200,11367546,13371986,2017-08-12,2017-09-17,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
201,11378782,13371986,2015-11-15,2015-11-15,"[235852, 8634440]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
202,11454458,13371986,2015-10-13,2015-10-13,[2779724],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
203,11622270,13371986,2015-09-17,2015-09-17,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
204,11738892,13371986,2011-03-26,2011-06-19,"[7079930, 11298899, 14812542]",3,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
205,11794630,13371986,2014-05-27,2014-05-27,"[295919, 8986210, 9459942, 10594333]",4,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
206,12346519,13371986,2014-10-18,2015-03-05,"[1976691, 6856287, 12776110]",3,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
207,12473707,13371986,2011-10-15,2012-03-04,"[9699256, 9841761, 10476039, 11203505, 11549893, 14070693, 15677588]",7,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
208,12543594,13371986,2015-10-24,2016-02-28,"[3732512, 7539715, 7554964, 11720597, 12831812, 15167954, 16323888]",7,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
209,12661365,13371986,2018-05-25,2018-05-26,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
210,13087198,13371986,2014-02-28,2014-02-28,"[465105, 5563861, 10200834, 12503762]",4,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
211,13163947,13371986,2016-05-28,2016-05-28,[5768681],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
212,13232841,13371986,2013-09-17,2013-09-17,"[6869390, 6904886]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
213,13250025,13371986,2009-10-10,2010-02-28,"[3920013, 16708982]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
214,13431372,13371986,2012-05-20,2012-05-20,[7391749],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
215,13559794,13371986,2019-08-06,2019-09-15,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
216,13644824,13371986,2019-03-16,2019-06-29,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
217,13685361,13371986,2014-08-23,2014-09-14,"[1067535, 3681612, 3732512, 9468185, 9953511]",5,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
218,13749483,13371986,2012-05-05,2012-05-05,"[4889717, 10026191]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
219,14357467,13371986,2016-08-20,2016-09-18,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
220,14665012,13371986,2018-01-27,2018-01-27,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
221,14732201,13371986,2009-10-10,2010-02-28,"[4512002, 6113376, 8589993, 10046390, 14476372, 16114333]",6,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
222,14732210,13371986,2019-04-16,2019-04-16,[170349],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
223,14789140,13371986,2015-06-20,2015-06-20,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
224,15013407,13371986,2018-03-10,2018-04-22,[6113376],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
225,15164000,13371986,2018-10-13,2019-02-17,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
226,15528431,13371986,2012-06-19,2012-06-23,"[11316059, 15048850]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
227,15783172,13371986,2007-06-23,2007-06-24,"[5843212, 10341164, 14221260, 14654571]",4,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
228,15899111,13371986,2015-10-28,2015-10-28,[12831812],1,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
229,15945568,13371986,2016-05-21,2016-05-21,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
230,15999084,13371986,2011-12-03,2011-12-03,"[4412035, 10237377]",2,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
231,16514716,13371986,2011-06-19,2011-06-19,0,0,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
232,16561246,13371986,2013-03-30,2013-06-23,"[4187376, 6470708, 9853322, 12245348, 15041032, 15837303]",6,Project Row Houses,"29.7319444081633,-95.3652960612245",2521 Holman Street,Houston,77004.0,www.projectrowhouses.org
233,13313,13357951,2019-03-03,2019-04-04,0,0,Watercolor Art Society,"29.7383709,-95.3995419",1601 West Alabama Street,Houston,77006.0,www.watercolorhouston.org
234,68854,13357951,2011-04-22,2011-05-05,0,0,Watercolor Art Society,"29.7383709,-95.3995419",1601 West Alabama Street,Houston,77006.0,www.watercolorhouston.org
235,2236039,13357951,2018-03-04,2018-04-05,0,0,Watercolor Art Society,"29.7383709,-95.3995419",1601 West Alabama Street,Houston,77006.0,www.watercolorhouston.org
236,3028197,13357951,2010-10-15,2010-11-04,[14153765],1,Watercolor Art Society,"29.7383709,-95.3995419",1601 West Alabama Street,Houston,77006.0,www.watercolorhouston.org
237,5192570,13357951,2016-03-19,2016-03-19,"[464257, 1113575, 2368797, 2516127, 2923713, 3048154, 3518645, 3743627, 4119034, 4444622, 5963911, 6435672, 6540993, 9792015, 11330182, 11376697, 11951005, 12648311, 13082277, 13562342, 13637223, 13847680, 14447778, 14775030, 16269308, 16327454]",26,Watercolor Art Society,"29.7383709,-95.3995419",1601 West Alabama Street,Houston,77006.0,www.watercolorhouston.org
238,6661027,13357951,2010-11-09,2010-12-02,[6230400],1,Watercolor Art Society,"29.7383709,-95.3995419",1601 West Alabama Street,Houston,77006.0,www.watercolorhouston.org
